,ARIMA_Forecast,SARIMA_Forecast,ES_Forecast,GARCH_Variance
2019-06-27 09:00:00,12253.545432520967,43743.246729881466,15191.06063515288,8542490.943965277
2019-06-27 10:00:00,12253.545432520967,44490.07351550559,15889.970419609805,8542490.943965277
2019-06-27 11:00:00,12253.545432520967,45105.62581409237,16520.964336128392,8542490.943965277
2019-06-27 12:00:00,12253.545432520967,45717.026795963946,17241.438199573517,8542490.943965277
2019-06-27 13:00:00,12253.545432520967,46235.841855223385,17852.453042906975,8542490.943965277
2019-06-27 14:00:00,12253.545432520967,46564.45204664199,18298.352894617346,8542490.943965277
2019-06-27 15:00:00,12253.545432520967,46745.56034546756,18618.426509820263,8542490.943965277
2019-06-27 16:00:00,12253.545432520967,46841.52591306586,18855.435077432907,8542490.943965277
2019-06-27 17:00:00,12253.545432520967,46789.01666377408,18976.2393928802,8542490.943965277
2019-06-27 18:00:00,12253.545432520967,46472.50302837494,18787.885946807488,8542490.943965277
2019-06-27 19:00:00,12253.545432520967,46020.051474968386,18444.739436496413,8542490.943965277
2019-06-27 20:00:00,12253.545432520967,45571.92975823775,18058.286079692232,8542490.943965277
2019-06-27 21:00:00,12253.545432520967,45226.73515163042,17624.495991107127,8542490.943965277
2019-06-27 22:00:00,12253.545432520967,44249.93633394445,16551.78721184004,8542490.943965277
2019-06-27 23:00:00,12253.545432520967,43079.605056749,15312.275256387202,8542490.943965277
2019-06-28 00:00:00,12253.545432520967,42158.830549307604,14365.120791041993,8542490.943965277
2019-06-28 01:00:00,12253.545432520967,41482.390715507994,13643.30616944163,8542490.943965277
2019-06-28 02:00:00,12253.545432520967,41076.73308752473,13242.372667136973,8542490.943965277
2019-06-28 03:00:00,12253.545432520967,40834.994843314285,12961.003384096675,8542490.943965277
2019-06-28 04:00:00,12253.545432520967,40877.967859590804,12989.770681043838,8542490.943965277
2019-06-28 05:00:00,12253.545432520967,41263.8732762241,13296.035716563601,8542490.943965277
2019-06-28 06:00:00,12253.545432520967,41880.057933907745,13855.342698416667,8542490.943965277
2019-06-28 07:00:00,12253.545432520967,42485.87975517567,14217.254181486409,8542490.943965277
2019-06-28 08:00:00,12253.545432520967,43163.06859215607,14654.361175333976,8542490.943965277
2019-06-28 09:00:00,12253.545432520967,43828.53207428434,15192.646130169913,8542490.943965277
2019-06-28 10:00:00,12253.545432520967,44575.35885990846,15891.555914626837,8542490.943965277
2019-06-28 11:00:00,12253.545432520967,45190.91115849524,16522.549831145425,8542490.943965277
2019-06-28 12:00:00,12253.545432520967,45802.31214036682,17243.02369459055,8542490.943965277
2019-06-28 13:00:00,12253.545432520967,46321.12719962626,17854.038537924007,8542490.943965277
2019-06-28 14:00:00,12253.545432520967,46649.737391044866,18299.93838963438,8542490.943965277
2019-06-28 15:00:00,12253.545432520967,46830.84568987043,18620.012004837296,8542490.943965277
2019-06-28 16:00:00,12253.545432520967,46926.81125746873,18857.02057244994,8542490.943965277
2019-06-28 17:00:00,12253.545432520967,46874.30200817695,18977.824887897234,8542490.943965277
2019-06-28 18:00:00,12253.545432520967,46557.78837277781,18789.47144182452,8542490.943965277
2019-06-28 19:00:00,12253.545432520967,46105.33681937126,18446.324931513445,8542490.943965277
2019-06-28 20:00:00,12253.545432520967,45657.21510264062,18059.871574709265,8542490.943965277
2019-06-28 21:00:00,12253.545432520967,45312.02049603329,17626.08148612416,8542490.943965277
2019-06-28 22:00:00,12253.545432520967,44335.22167834733,16553.372706857073,8542490.943965277
2019-06-28 23:00:00,12253.545432520967,43164.890401151875,15313.860751404234,8542490.943965277
2019-06-29 00:00:00,12253.545432520967,42244.11589371048,14366.706286059025,8542490.943965277
2019-06-29 01:00:00,12253.545432520967,41567.67605991087,13644.891664458662,8542490.943965277
2019-06-29 02:00:00,12253.545432520967,41162.0184319276,13243.958162154006,8542490.943965277
2019-06-29 03:00:00,12253.545432520967,40920.28018771716,12962.588879113708,8542490.943965277
2019-06-29 04:00:00,12253.545432520967,40963.25320399368,12991.35617606087,8542490.943965277
2019-06-29 05:00:00,12253.545432520967,41349.15862062697,13297.621211580634,8542490.943965277
2019-06-29 06:00:00,12253.545432520967,41965.34327831062,13856.9281934337,8542490.943965277
2019-06-29 07:00:00,12253.545432520967,42571.165099578546,14218.839676503441,8542490.943965277
2019-06-29 08:00:00,12253.545432520967,43248.353936558946,14655.946670351008,8542490.943965277
2019-06-29 09:00:00,12253.545432520967,43913.81741868721,15194.231625186945,8542490.943965277
2019-06-29 10:00:00,12253.545432520967,44660.644204311335,15893.14140964387,8542490.943965277
2019-06-29 11:00:00,12253.545432520967,45276.196502898114,16524.135326162457,8542490.943965277
2019-06-29 12:00:00,12253.545432520967,45887.59748476969,17244.60918960758,8542490.943965277
2019-06-29 13:00:00,12253.545432520967,46406.41254402913,17855.62403294104,8542490.943965277
2019-06-29 14:00:00,12253.545432520967,46735.02273544774,18301.52388465141,8542490.943965277
2019-06-29 15:00:00,12253.545432520967,46916.131034273305,18621.597499854328,8542490.943965277
2019-06-29 16:00:00,12253.545432520967,47012.096601871606,18858.60606746697,8542490.943965277
2019-06-29 17:00:00,12253.545432520967,46959.58735257982,18979.410382914266,8542490.943965277
2019-06-29 18:00:00,12253.545432520967,46643.07371718068,18791.056936841553,8542490.943965277
2019-06-29 19:00:00,12253.545432520967,46190.62216377413,18447.910426530478,8542490.943965277
2019-06-29 20:00:00,12253.545432520967,45742.500447043494,18061.457069726297,8542490.943965277
2019-06-29 21:00:00,12253.545432520967,45397.305840436165,17627.666981141192,8542490.943965277
2019-06-29 22:00:00,12253.545432520967,44420.5070227502,16554.958201874106,8542490.943965277
2019-06-29 23:00:00,12253.545432520967,43250.17574555475,15315.446246421267,8542490.943965277
2019-06-30 00:00:00,12253.545432520967,42329.40123811335,14368.291781076057,8542490.943965277
2019-06-30 01:00:00,12253.545432520967,41652.96140431374,13646.477159475695,8542490.943965277
2019-06-30 02:00:00,12253.545432520967,41247.303776330475,13245.543657171038,8542490.943965277
2019-06-30 03:00:00,12253.545432520967,41005.56553212003,12964.17437413074,8542490.943965277
2019-06-30 04:00:00,12253.545432520967,41048.53854839655,12992.941671077902,8542490.943965277
2019-06-30 05:00:00,12253.545432520967,41434.443965029845,13299.206706597666,8542490.943965277
2019-06-30 06:00:00,12253.545432520967,42050.62862271349,13858.513688450732,8542490.943965277
2019-06-30 07:00:00,12253.545432520967,42656.45044398142,14220.425171520474,8542490.943965277
2019-06-30 08:00:00,12253.545432520967,43333.63928096182,14657.53216536804,8542490.943965277
2019-06-30 09:00:00,12253.545432520967,43999.102763090086,15195.817120203978,8542490.943965277
2019-06-30 10:00:00,12253.545432520967,44745.92954871421,15894.726904660902,8542490.943965277
2019-06-30 11:00:00,12253.545432520967,45361.48184730099,16525.72082117949,8542490.943965277
2019-06-30 12:00:00,12253.545432520967,45972.882829172566,17246.194684624614,8542490.943965277
2019-06-30 13:00:00,12253.545432520967,46491.697888432005,17857.20952795807,8542490.943965277
2019-06-30 14:00:00,12253.545432520967,46820.30807985061,18303.109379668444,8542490.943965277
2019-06-30 15:00:00,12253.545432520967,47001.41637867618,18623.182994871364,8542490.943965277
2019-06-30 16:00:00,12253.545432520967,47097.38194627448,18860.191562484004,8542490.943965277
2019-06-30 17:00:00,12253.545432520967,47044.8726969827,18980.9958779313,8542490.943965277
2019-06-30 18:00:00,12253.545432520967,46728.35906158356,18792.64243185859,8542490.943965277
2019-06-30 19:00:00,12253.545432520967,46275.907508177006,18449.49592154751,8542490.943965277
2019-06-30 20:00:00,12253.545432520967,45827.78579144637,18063.04256474333,8542490.943965277
2019-06-30 21:00:00,12253.545432520967,45482.59118483904,17629.252476158228,8542490.943965277
2019-06-30 22:00:00,12253.545432520967,44505.79236715307,16556.543696891138,8542490.943965277
2019-06-30 23:00:00,12253.545432520967,43335.46108995762,15317.031741438299,8542490.943965277
2019-07-01 00:00:00,12253.545432520967,42414.686582516224,14369.877276093091,8542490.943965277
2019-07-01 01:00:00,12253.545432520967,41738.246748716614,13648.062654492727,8542490.943965277
2019-07-01 02:00:00,12253.545432520967,41332.58912073335,13247.12915218807,8542490.943965277
2019-07-01 03:00:00,12253.545432520967,41090.850876522905,12965.759869147774,8542490.943965277
2019-07-01 04:00:00,12253.545432520967,41133.823892799424,12994.527166094935,8542490.943965277
2019-07-01 05:00:00,12253.545432520967,41519.72930943272,13300.792201614699,8542490.943965277
2019-07-01 06:00:00,12253.545432520967,42135.913967116365,13860.099183467766,8542490.943965277
2019-07-01 07:00:00,12253.545432520967,42741.73578838429,14222.010666537506,8542490.943965277
2019-07-01 08:00:00,12253.545432520967,43418.92462536469,14659.117660385073,8542490.943965277
2019-07-01 09:00:00,12253.545432520967,44084.38810749296,15197.402615221012,8542490.943965277
2019-07-01 10:00:00,12253.545432520967,44831.21489311708,15896.312399677934,8542490.943965277
2019-07-01 11:00:00,12253.545432520967,45446.76719170386,16527.306316196522,8542490.943965277
2019-07-01 12:00:00,12253.545432520967,46058.16817357544,17247.780179641646,8542490.943965277
2019-07-01 13:00:00,12253.545432520967,46576.98323283488,17858.795022975104,8542490.943965277
2019-07-01 14:00:00,12253.545432520967,46905.593424253486,18304.694874685476,8542490.943965277
2019-07-01 15:00:00,12253.545432520967,47086.70172307905,18624.768489888396,8542490.943965277
2019-07-01 16:00:00,12253.545432520967,47182.66729067735,18861.777057501036,8542490.943965277
2019-07-01 17:00:00,12253.545432520967,47130.15804138557,18982.58137294833,8542490.943965277
2019-07-01 18:00:00,12253.545432520967,46813.64440598643,18794.22792687562,8542490.943965277
2019-07-01 19:00:00,12253.545432520967,46361.19285257988,18451.081416564542,8542490.943965277
2019-07-01 20:00:00,12253.545432520967,45913.07113584924,18064.62805976036,8542490.943965277
2019-07-01 21:00:00,12253.545432520967,45567.87652924191,17630.83797117526,8542490.943965277
2019-07-01 22:00:00,12253.545432520967,44591.07771155595,16558.12919190817,8542490.943965277
2019-07-01 23:00:00,12253.545432520967,43420.746434360495,15318.617236455331,8542490.943965277
2019-07-02 00:00:00,12253.545432520967,42499.9719269191,14371.462771110124,8542490.943965277
2019-07-02 01:00:00,12253.545432520967,41823.53209311949,13649.64814950976,8542490.943965277
2019-07-02 02:00:00,12253.545432520967,41417.87446513622,13248.714647205103,8542490.943965277
2019-07-02 03:00:00,12253.545432520967,41176.13622092578,12967.345364164807,8542490.943965277
2019-07-02 04:00:00,12253.545432520967,41219.1092372023,12996.112661111967,8542490.943965277
2019-07-02 05:00:00,12253.545432520967,41605.01465383559,13302.377696631731,8542490.943965277
2019-07-02 06:00:00,12253.545432520967,42221.19931151924,13861.684678484798,8542490.943965277
2019-07-02 07:00:00,12253.545432520967,42827.021132787166,14223.596161554538,8542490.943965277
2019-07-02 08:00:00,12253.545432520967,43504.209969767566,14660.703155402105,8542490.943965277
2019-07-02 09:00:00,12253.545432520967,44169.67345189583,15198.988110238044,8542490.943965277
2019-07-02 10:00:00,12253.545432520967,44916.500237519955,15897.897894694966,8542490.943965277
2019-07-02 11:00:00,12253.545432520967,45532.052536106734,16528.891811213554,8542490.943965277
2019-07-02 12:00:00,12253.545432520967,46143.45351797831,17249.36567465868,8542490.943965277
2019-07-02 13:00:00,12253.545432520967,46662.26857723775,17860.380517992136,8542490.943965277
2019-07-02 14:00:00,12253.545432520967,46990.87876865636,18306.28036970251,8542490.943965277
2019-07-02 15:00:00,12253.545432520967,47171.987067481925,18626.35398490543,8542490.943965277
2019-07-02 16:00:00,12253.545432520967,47267.952635080226,18863.36255251807,8542490.943965277
2019-07-02 17:00:00,12253.545432520967,47215.44338578844,18984.166867965363,8542490.943965277
2019-07-02 18:00:00,12253.545432520967,46898.9297503893,18795.813421892653,8542490.943965277
2019-07-02 19:00:00,12253.545432520967,46446.47819698275,18452.666911581575,8542490.943965277
2019-07-02 20:00:00,12253.545432520967,45998.356480252114,18066.213554777394,8542490.943965277
2019-07-02 21:00:00,12253.545432520967,45653.161873644785,17632.423466192293,8542490.943965277
2019-07-02 22:00:00,12253.545432520967,44676.36305595882,16559.714686925203,8542490.943965277
2019-07-02 23:00:00,12253.545432520967,43506.03177876337,15320.202731472364,8542490.943965277
2019-07-03 00:00:00,12253.545432520967,42585.25727132197,14373.048266127156,8542490.943965277
2019-07-03 01:00:00,12253.545432520967,41908.81743752236,13651.233644526792,8542490.943965277
2019-07-03 02:00:00,12253.545432520967,41503.159809539095,13250.300142222135,8542490.943965277
2019-07-03 03:00:00,12253.545432520967,41261.42156532865,12968.930859181839,8542490.943965277
2019-07-03 04:00:00,12253.545432520967,41304.39458160517,12997.698156129,8542490.943965277
2019-07-03 05:00:00,12253.545432520967,41690.299998238464,13303.963191648763,8542490.943965277
2019-07-03 06:00:00,12253.545432520967,42306.48465592211,13863.27017350183,8542490.943965277
2019-07-03 07:00:00,12253.545432520967,42912.30647719004,14225.18165657157,8542490.943965277
2019-07-03 08:00:00,12253.545432520967,43589.49531417044,14662.288650419137,8542490.943965277
2019-07-03 09:00:00,12253.545432520967,44254.958796298706,15200.573605255076,8542490.943965277
2019-07-03 10:00:00,12253.545432520967,45001.78558192283,15899.483389711999,8542490.943965277
2019-07-03 11:00:00,12253.545432520967,45617.33788050961,16530.477306230587,8542490.943965277
2019-07-03 12:00:00,12253.545432520967,46228.738862381186,17250.95116967571,8542490.943965277
2019-07-03 13:00:00,12253.545432520967,46747.553921640625,17861.96601300917,8542490.943965277
2019-07-03 14:00:00,12253.545432520967,47076.16411305923,18307.86586471954,8542490.943965277
2019-07-03 15:00:00,12253.545432520967,47257.2724118848,18627.93947992246,8542490.943965277
2019-07-03 16:00:00,12253.545432520967,47353.2379794831,18864.9480475351,8542490.943965277
2019-07-03 17:00:00,12253.545432520967,47300.72873019132,18985.752362982395,8542490.943965277
2019-07-03 18:00:00,12253.545432520967,46984.21509479218,18797.398916909686,8542490.943965277
2019-07-03 19:00:00,12253.545432520967,46531.763541385626,18454.252406598607,8542490.943965277
2019-07-03 20:00:00,12253.545432520967,46083.64182465499,18067.799049794427,8542490.943965277
2019-07-03 21:00:00,12253.545432520967,45738.44721804766,17634.008961209325,8542490.943965277
2019-07-03 22:00:00,12253.545432520967,44761.64840036169,16561.300181942235,8542490.943965277
2019-07-03 23:00:00,12253.545432520967,43591.31712316624,15321.788226489396,8542490.943965277
2019-07-04 00:00:00,12253.545432520967,42670.542615724844,14374.633761144189,8542490.943965277
2019-07-04 01:00:00,12253.545432520967,41994.102781925234,13652.819139543824,8542490.943965277
2019-07-04 02:00:00,12253.545432520967,41588.44515394197,13251.885637239167,8542490.943965277
2019-07-04 03:00:00,12253.545432520967,41346.706909731525,12970.516354198871,8542490.943965277
2019-07-04 04:00:00,12253.545432520967,41389.679926008044,12999.283651146032,8542490.943965277
2019-07-04 05:00:00,12253.545432520967,41775.58534264134,13305.548686665796,8542490.943965277
2019-07-04 06:00:00,12253.545432520967,42391.770000324985,13864.855668518863,8542490.943965277
2019-07-04 07:00:00,12253.545432520967,42997.59182159291,14226.767151588603,8542490.943965277
2019-07-04 08:00:00,12253.545432520967,43674.78065857331,14663.87414543617,8542490.943965277
2019-07-04 09:00:00,12253.545432520967,44340.24414070158,15202.159100272109,8542490.943965277
2019-07-04 10:00:00,12253.545432520967,45087.0709263257,15901.068884729033,8542490.943965277
2019-07-04 11:00:00,12253.545432520967,45702.62322491248,16532.06280124762,8542490.943965277
2019-07-04 12:00:00,12253.545432520967,46314.02420678406,17252.536664692743,8542490.943965277
2019-07-04 13:00:00,12253.545432520967,46832.8392660435,17863.551508026205,8542490.943965277
2019-07-04 14:00:00,12253.545432520967,47161.449457462106,18309.451359736573,8542490.943965277
2019-07-04 15:00:00,12253.545432520967,47342.55775628767,18629.524974939493,8542490.943965277
2019-07-04 16:00:00,12253.545432520967,47438.52332388597,18866.533542552137,8542490.943965277
2019-07-04 17:00:00,12253.545432520967,47386.01407459419,18987.337857999428,8542490.943965277
2019-07-04 18:00:00,12253.545432520967,47069.50043919505,18798.984411926718,8542490.943965277
2019-07-04 19:00:00,12253.545432520967,46617.0488857885,18455.837901615643,8542490.943965277
2019-07-04 20:00:00,12253.545432520967,46168.92716905786,18069.38454481146,8542490.943965277
2019-07-04 21:00:00,12253.545432520967,45823.73256245053,17635.594456226358,8542490.943965277
2019-07-04 22:00:00,12253.545432520967,44846.93374476457,16562.885676959268,8542490.943965277
2019-07-04 23:00:00,12253.545432520967,43676.602467569115,15323.373721506428,8542490.943965277
2019-07-05 00:00:00,12253.545432520967,42755.82796012772,14376.219256161221,8542490.943965277
2019-07-05 01:00:00,12253.545432520967,42079.38812632811,13654.404634560859,8542490.943965277
2019-07-05 02:00:00,12253.545432520967,41673.73049834484,13253.4711322562,8542490.943965277
2019-07-05 03:00:00,12253.545432520967,41431.9922541344,12972.101849215904,8542490.943965277
2019-07-05 04:00:00,12253.545432520967,41474.96527041092,13000.869146163066,8542490.943965277
2019-07-05 05:00:00,12253.545432520967,41860.87068704421,13307.134181682828,8542490.943965277
2019-07-05 06:00:00,12253.545432520967,42477.05534472786,13866.441163535896,8542490.943965277
2019-07-05 07:00:00,12253.545432520967,43082.877165995786,14228.352646605637,8542490.943965277
2019-07-05 08:00:00,12253.545432520967,43760.066002976186,14665.459640453202,8542490.943965277
2019-07-05 09:00:00,12253.545432520967,44425.52948510445,15203.744595289141,8542490.943965277
2019-07-05 10:00:00,12253.545432520967,45172.356270728575,15902.654379746065,8542490.943965277
2019-07-05 11:00:00,12253.545432520967,45787.908569315354,16533.64829626465,8542490.943965277
2019-07-05 12:00:00,12253.545432520967,46399.30955118693,17254.122159709776,8542490.943965277
2019-07-05 13:00:00,12253.545432520967,46918.12461044637,17865.137003043237,8542490.943965277
2019-07-05 14:00:00,12253.545432520967,47246.73480186498,18311.036854753605,8542490.943965277
2019-07-05 15:00:00,12253.545432520967,47427.843100690545,18631.110469956526,8542490.943965277
2019-07-05 16:00:00,12253.545432520967,47523.808668288846,18868.11903756917,8542490.943965277
2019-07-05 17:00:00,12253.545432520967,47471.29941899706,18988.92335301646,8542490.943965277
2019-07-05 18:00:00,12253.545432520967,47154.78578359792,18800.56990694375,8542490.943965277
2019-07-05 19:00:00,12253.545432520967,46702.33423019137,18457.423396632676,8542490.943965277
2019-07-05 20:00:00,12253.545432520967,46254.212513460734,18070.97003982849,8542490.943965277
2019-07-05 21:00:00,12253.545432520967,45909.017906853405,17637.17995124339,8542490.943965277
2019-07-05 22:00:00,12253.545432520967,44932.21908916744,16564.4711719763,8542490.943965277
2019-07-05 23:00:00,12253.545432520967,43761.88781197199,15324.95921652346,8542490.943965277
2019-07-06 00:00:00,12253.545432520967,42841.11330453059,14377.804751178253,8542490.943965277
2019-07-06 01:00:00,12253.545432520967,42164.67347073098,13655.990129577891,8542490.943965277
2019-07-06 02:00:00,12253.545432520967,41759.015842747714,13255.056627273232,8542490.943965277
2019-07-06 03:00:00,12253.545432520967,41517.27759853727,12973.687344232936,8542490.943965277
2019-07-06 04:00:00,12253.545432520967,41560.25061481379,13002.454641180098,8542490.943965277
2019-07-06 05:00:00,12253.545432520967,41946.156031447084,13308.71967669986,8542490.943965277
2019-07-06 06:00:00,12253.545432520967,42562.34068913073,13868.026658552928,8542490.943965277
2019-07-06 07:00:00,12253.545432520967,43168.16251039866,14229.93814162267,8542490.943965277
2019-07-06 08:00:00,12253.545432520967,43845.35134737906,14667.045135470235,8542490.943965277
2019-07-06 09:00:00,12253.545432520967,44510.814829507326,15205.330090306174,8542490.943965277
2019-07-06 10:00:00,12253.545432520967,45257.64161513145,15904.239874763098,8542490.943965277
2019-07-06 11:00:00,12253.545432520967,45873.19391371823,16535.233791281684,8542490.943965277
2019-07-06 12:00:00,12253.545432520967,46484.594895589806,17255.707654726808,8542490.943965277
2019-07-06 13:00:00,12253.545432520967,47003.409954849245,17866.72249806027,8542490.943965277
2019-07-06 14:00:00,12253.545432520967,47332.02014626785,18312.622349770638,8542490.943965277
2019-07-06 15:00:00,12253.545432520967,47513.12844509342,18632.695964973558,8542490.943965277
2019-07-06 16:00:00,12253.545432520967,47609.09401269172,18869.704532586202,8542490.943965277
2019-07-06 17:00:00,12253.545432520967,47556.58476339994,18990.508848033493,8542490.943965277
2019-07-06 18:00:00,12253.545432520967,47240.071128000796,18802.155401960783,8542490.943965277
2019-07-06 19:00:00,12253.545432520967,46787.619574594246,18459.008891649708,8542490.943965277
2019-07-06 20:00:00,12253.545432520967,46339.49785786361,18072.555534845524,8542490.943965277
2019-07-06 21:00:00,12253.545432520967,45994.30325125628,17638.765446260422,8542490.943965277
2019-07-06 22:00:00,12253.545432520967,45017.50443357031,16566.056666993332,8542490.943965277
2019-07-06 23:00:00,12253.545432520967,43847.17315637486,15326.544711540493,8542490.943965277
2019-07-07 00:00:00,12253.545432520967,42926.398648933464,14379.390246195286,8542490.943965277
2019-07-07 01:00:00,12253.545432520967,42249.958815133854,13657.575624594923,8542490.943965277
2019-07-07 02:00:00,12253.545432520967,41844.30118715059,13256.642122290265,8542490.943965277
2019-07-07 03:00:00,12253.545432520967,41602.562942940145,12975.272839249968,8542490.943965277
2019-07-07 04:00:00,12253.545432520967,41645.535959216664,13004.04013619713,8542490.943965277
2019-07-07 05:00:00,12253.545432520967,42031.44137584996,13310.305171716893,8542490.943965277
2019-07-07 06:00:00,12253.545432520967,42647.626033533605,13869.61215356996,8542490.943965277
2019-07-07 07:00:00,12253.545432520967,43253.44785480153,14231.523636639702,8542490.943965277
2019-07-07 08:00:00,12253.545432520967,43930.63669178193,14668.630630487267,8542490.943965277
2019-07-07 09:00:00,12253.545432520967,44596.1001739102,15206.915585323206,8542490.943965277
2019-07-07 10:00:00,12253.545432520967,45342.92695953432,15905.82536978013,8542490.943965277
2019-07-07 11:00:00,12253.545432520967,45958.4792581211,16536.819286298716,8542490.943965277
2019-07-07 12:00:00,12253.545432520967,46569.88023999268,17257.29314974384,8542490.943965277
2019-07-07 13:00:00,12253.545432520967,47088.69529925212,17868.307993077302,8542490.943965277
2019-07-07 14:00:00,12253.545432520967,47417.305490670726,18314.20784478767,8542490.943965277
2019-07-07 15:00:00,12253.545432520967,47598.41378949629,18634.28145999059,8542490.943965277
2019-07-07 16:00:00,12253.545432520967,47694.37935709459,18871.290027603234,8542490.943965277
2019-07-07 17:00:00,12253.545432520967,47641.87010780281,18992.094343050525,8542490.943965277
2019-07-07 18:00:00,12253.545432520967,47325.35647240367,18803.740896977815,8542490.943965277
2019-07-07 19:00:00,12253.545432520967,46872.90491899712,18460.59438666674,8542490.943965277
2019-07-07 20:00:00,12253.545432520967,46424.78320226648,18074.141029862556,8542490.943965277
2019-07-07 21:00:00,12253.545432520967,46079.58859565915,17640.350941277455,8542490.943965277
2019-07-07 22:00:00,12253.545432520967,45102.78977797319,16567.642162010365,8542490.943965277
2019-07-07 23:00:00,12253.545432520967,43932.458500777735,15328.130206557526,8542490.943965277
2019-07-08 00:00:00,12253.545432520967,43011.68399333634,14380.975741212318,8542490.943965277
2019-07-08 01:00:00,12253.545432520967,42335.24415953673,13659.161119611956,8542490.943965277
2019-07-08 02:00:00,12253.545432520967,41929.58653155346,13258.227617307297,8542490.943965277
2019-07-08 03:00:00,12253.545432520967,41687.84828734302,12976.858334267,8542490.943965277
2019-07-08 04:00:00,12253.545432520967,41730.82130361954,13005.625631214163,8542490.943965277
2019-07-08 05:00:00,12253.545432520967,42116.72672025283,13311.890666733925,8542490.943965277
2019-07-08 06:00:00,12253.545432520967,42732.91137793648,13871.197648586993,8542490.943965277
2019-07-08 07:00:00,12253.545432520967,43338.733199204406,14233.109131656734,8542490.943965277
2019-07-08 08:00:00,12253.545432520967,44015.922036184806,14670.2161255043,8542490.943965277
2019-07-08 09:00:00,12253.545432520967,44681.38551831307,15208.501080340238,8542490.943965277
2019-07-08 10:00:00,12253.545432520967,45428.212303937195,15907.410864797163,8542490.943965277
2019-07-08 11:00:00,12253.545432520967,46043.764602523974,16538.40478131575,8542490.943965277
2019-07-08 12:00:00,12253.545432520967,46655.16558439555,17258.878644760873,8542490.943965277
2019-07-08 13:00:00,12253.545432520967,47173.98064365499,17869.893488094334,8542490.943965277
2019-07-08 14:00:00,12253.545432520967,47502.5908350736,18315.793339804703,8542490.943965277
2019-07-08 15:00:00,12253.545432520967,47683.699133899165,18635.866955007623,8542490.943965277
2019-07-08 16:00:00,12253.545432520967,47779.664701497466,18872.875522620267,8542490.943965277
2019-07-08 17:00:00,12253.545432520967,47727.15545220568,18993.679838067557,8542490.943965277
2019-07-08 18:00:00,12253.545432520967,47410.64181680654,18805.326391994848,8542490.943965277
2019-07-08 19:00:00,12253.545432520967,46958.19026339999,18462.179881683773,8542490.943965277
2019-07-08 20:00:00,12253.545432520967,46510.068546669354,18075.72652487959,8542490.943965277
2019-07-08 21:00:00,12253.545432520967,46164.873940062025,17641.936436294487,8542490.943965277
2019-07-08 22:00:00,12253.545432520967,45188.07512237606,16569.227657027397,8542490.943965277
2019-07-08 23:00:00,12253.545432520967,44017.74384518061,15329.715701574558,8542490.943965277
2019-07-09 00:00:00,12253.545432520967,43096.96933773921,14382.56123622935,8542490.943965277
2019-07-09 01:00:00,12253.545432520967,42420.5295039396,13660.746614628988,8542490.943965277
2019-07-09 02:00:00,12253.545432520967,42014.871875956334,13259.81311232433,8542490.943965277
2019-07-09 03:00:00,12253.545432520967,41773.13363174589,12978.443829284033,8542490.943965277
2019-07-09 04:00:00,12253.545432520967,41816.10664802241,13007.211126231196,8542490.943965277
2019-07-09 05:00:00,12253.545432520967,42202.012064655704,13313.476161750958,8542490.943965277
2019-07-09 06:00:00,12253.545432520967,42818.19672233935,13872.783143604025,8542490.943965277
2019-07-09 07:00:00,12253.545432520967,43424.01854360728,14234.694626673767,8542490.943965277
2019-07-09 08:00:00,12253.545432520967,44101.20738058768,14671.801620521332,8542490.943965277
2019-07-09 09:00:00,12253.545432520967,44766.670862715946,15210.08657535727,8542490.943965277
2019-07-09 10:00:00,12253.545432520967,45513.49764834007,15908.996359814195,8542490.943965277
2019-07-09 11:00:00,12253.545432520967,46129.04994692685,16539.99027633278,8542490.943965277
2019-07-09 12:00:00,12253.545432520967,46740.450928798426,17260.464139777905,8542490.943965277
2019-07-09 13:00:00,12253.545432520967,47259.265988057865,17871.478983111367,8542490.943965277
2019-07-09 14:00:00,12253.545432520967,47587.87617947647,18317.378834821735,8542490.943965277
2019-07-09 15:00:00,12253.545432520967,47768.98447830204,18637.452450024655,8542490.943965277
2019-07-09 16:00:00,12253.545432520967,47864.95004590034,18874.4610176373,8542490.943965277
2019-07-09 17:00:00,12253.545432520967,47812.44079660856,18995.26533308459,8542490.943965277
2019-07-09 18:00:00,12253.545432520967,47495.927161209416,18806.91188701188,8542490.943965277
2019-07-09 19:00:00,12253.545432520967,47043.475607802866,18463.765376700805,8542490.943965277
2019-07-09 20:00:00,12253.545432520967,46595.35389107223,18077.31201989662,8542490.943965277
2019-07-09 21:00:00,12253.545432520967,46250.1592844649,17643.52193131152,8542490.943965277
2019-07-09 22:00:00,12253.545432520967,45273.36046677893,16570.81315204443,8542490.943965277
2019-07-09 23:00:00,12253.545432520967,44103.02918958348,15331.30119659159,8542490.943965277
2019-07-10 00:00:00,12253.545432520967,43182.254682142084,14384.146731246383,8542490.943965277
2019-07-10 01:00:00,12253.545432520967,42505.814848342474,13662.33210964602,8542490.943965277
2019-07-10 02:00:00,12253.545432520967,42100.15722035921,13261.398607341362,8542490.943965277
2019-07-10 03:00:00,12253.545432520967,41858.418976148765,12980.029324301066,8542490.943965277
2019-07-10 04:00:00,12253.545432520967,41901.391992425284,13008.796621248228,8542490.943965277
2019-07-10 05:00:00,12253.545432520967,42287.29740905858,13315.061656767994,8542490.943965277
2019-07-10 06:00:00,12253.545432520967,42903.482066742225,13874.368638621057,8542490.943965277
